,champ,role,side,x,y,second
3140,zac,top,blue,,,351
3144,braum,sup,blue,,,351
3159,janna,sup,red,,,352
3158,aphelios,adc,red,,,352
3157,corki,mid,red,0.5906040268456376,0.474025974025974,352
3156,trundle,jgl,red,0.8120805369127517,0.922077922077922,352
3155,ornn,top,red,0.11409395973154363,0.18181818181818182,352
3153,missfortune,adc,blue,,,352
3152,azir,mid,blue,,,352
3151,gragas,jgl,blue,,,352
3150,zac,top,blue,,,352
3154,braum,sup,blue,,,352
3166,trundle,jgl,red,0.8187919463087249,0.9025974025974026,353
3169,janna,sup,red,,,353
3168,aphelios,adc,red,,,353
3167,corki,mid,red,0.5906040268456376,0.474025974025974,353
3165,ornn,top,red,,,353
3160,zac,top,blue,,,353
3163,missfortune,adc,blue,,,353
3162,azir,mid,blue,,,353
3161,gragas,jgl,blue,,,353
3164,braum,sup,blue,,,353
3176,trundle,jgl,red,0.8322147651006712,0.8701298701298701,354
3179,janna,sup,red,,,354
3178,aphelios,adc,red,,,354
3177,corki,mid,red,,,354
3175,ornn,top,red,,,354
3170,zac,top,blue,,,354
3173,missfortune,adc,blue,,,354
3172,azir,mid,blue,,,354
3171,gragas,jgl,blue,,,354
3174,braum,sup,blue,,,354
3189,janna,sup,red,,,355
3188,aphelios,adc,red,,,355
3187,corki,mid,red,,,355
3186,trundle,jgl,red,0.8389261744966443,0.8441558441558441,355
3185,ornn,top,red,,,355
3183,missfortune,adc,blue,,,355
3182,azir,mid,blue,,,355
3181,gragas,jgl,blue,,,355
3180,zac,top,blue,,,355
3184,braum,sup,blue,,,355
3196,trundle,jgl,red,0.8389261744966443,0.8376623376623377,356
3199,janna,sup,red,,,356
3198,aphelios,adc,red,,,356
3197,corki,mid,red,0.5771812080536913,0.461038961038961,356
3195,ornn,top,red,0.12751677852348994,0.18831168831168832,356
3194,braum,sup,blue,,,356
3193,missfortune,adc,blue,,,356
3192,azir,mid,blue,,,356
3191,gragas,jgl,blue,,,356
3190,zac,top,blue,,,356
3209,janna,sup,red,,,357
3208,aphelios,adc,red,,,357
3207,corki,mid,red,0.5570469798657718,0.4675324675324675,357
3206,trundle,jgl,red,0.8456375838926175,0.8376623376623377,357
3205,ornn,top,red,0.1342281879194631,0.21428571428571427,357
3204,braum,sup,blue,,,357
3203,missfortune,adc,blue,,,357
3202,azir,mid,blue,,,357
3201,gragas,jgl,blue,,,357
3200,zac,top,blue,,,357
3218,aphelios,adc,red,,,358
3217,corki,mid,red,0.5503355704697986,0.461038961038961,358
3216,trundle,jgl,red,,,358
3215,ornn,top,red,0.12080536912751678,0.22077922077922077,358
3219,janna,sup,red,,,358
3213,missfortune,adc,blue,,,358
3212,azir,mid,blue,0.8389261744966443,0.8376623376623377,358
3211,gragas,jgl,blue,,,358
3210,zac,top,blue,,,358
3214,braum,sup,blue,,,358
3228,aphelios,adc,red,,,359
3227,corki,mid,red,0.5503355704697986,0.461038961038961,359
3226,trundle,jgl,red,,,359
3225,ornn,top,red,0.12080536912751678,0.22077922077922077,359
3229,janna,sup,red,,,359
3223,missfortune,adc,blue,,,359
3222,azir,mid,blue,0.8389261744966443,0.8506493506493507,359
3221,gragas,jgl,blue,,,359
3220,zac,top,blue,,,359
3224,braum,sup,blue,,,359
3239,janna,sup,red,,,360
3238,aphelios,adc,red,,,360
3237,corki,mid,red,0.5503355704697986,0.474025974025974,360
3236,trundle,jgl,red,,,360
3235,ornn,top,red,0.12080536912751678,0.22077922077922077,360
3234,braum,sup,blue,,,360
3232,azir,mid,blue,0.8389261744966443,0.8636363636363636,360
3231,gragas,jgl,blue,,,360
3230,zac,top,blue,,,360
3233,missfortune,adc,blue,,,360
3246,trundle,jgl,red,,,361
3248,aphelios,adc,red,,,361
3249,janna,sup,red,,,361
3245,ornn,top,red,0.10738255033557047,0.22727272727272727,361
3247,corki,mid,red,0.5570469798657718,0.4805194805194805,361
3243,missfortune,adc,blue,,,361
3242,azir,mid,blue,0.8322147651006712,0.8701298701298701,361
3241,gragas,jgl,blue,,,361
3240,zac,top,blue,,,361
3244,braum,sup,blue,,,361
3259,janna,sup,red,,,362
3258,aphelios,adc,red,,,362
3257,corki,mid,red,0.5570469798657718,0.4805194805194805,362
3256,trundle,jgl,red,,,362
3255,ornn,top,red,0.10067114093959731,0.23376623376623376,362
3254,braum,sup,blue,,,362
3253,missfortune,adc,blue,,,362
3252,azir,mid,blue,0.8389261744966443,0.8636363636363636,362
3251,gragas,jgl,blue,,,362
3250,zac,top,blue,,,362
3268,aphelios,adc,red,,,363
3267,corki,mid,red,0.5570469798657718,0.487012987012987,363
3266,trundle,jgl,red,,,363
3265,ornn,top,red,0.10738255033557047,0.23376623376623376,363
3269,janna,sup,red,,,363
3263,missfortune,adc,blue,,,363
3262,azir,mid,blue,0.8389261744966443,0.8636363636363636,363
3261,gragas,jgl,blue,,,363
3260,zac,top,blue,,,363
3264,braum,sup,blue,,,363
3278,aphelios,adc,red,,,364
3277,corki,mid,red,,,364
3276,trundle,jgl,red,,,364
3275,ornn,top,red,0.10738255033557047,0.24025974025974026,364
3279,janna,sup,red,,,364
3273,missfortune,adc,blue,,,364
3272,azir,mid,blue,0.8322147651006712,0.8701298701298701,364
3271,gragas,jgl,blue,0.7248322147651006,0.8376623376623377,364
3270,zac,top,blue,,,364
3274,braum,sup,blue,0.0738255033557047,0.8831168831168831,364
3289,janna,sup,red,,,365
3288,aphelios,adc,red,,,365
3287,corki,mid,red,,,365
3286,trundle,jgl,red,,,365
3285,ornn,top,red,0.10738255033557047,0.23376623376623376,365
3284,braum,sup,blue,0.09395973154362416,0.8701298701298701,365
3282,azir,mid,blue,0.8322147651006712,0.8701298701298701,365
3281,gragas,jgl,blue,0.7046979865771812,0.8311688311688312,365
3280,zac,top,blue,,,365
3283,missfortune,adc,blue,,,365
3296,trundle,jgl,red,,,366
3298,aphelios,adc,red,,,366
3299,janna,sup,red,,,366
3295,ornn,top,red,0.11409395973154363,0.22727272727272727,366
3297,corki,mid,red,,,366
3293,missfortune,adc,blue,,,366
3292,azir,mid,blue,0.8322147651006712,0.8701298701298701,366
3291,gragas,jgl,blue,0.6778523489932886,0.8311688311688312,366
3290,zac,top,blue,,,366
3294,braum,sup,blue,0.12080536912751678,0.8571428571428571,366
3308,aphelios,adc,red,,,367
3307,corki,mid,red,,,367
3306,trundle,jgl,red,,,367
3305,ornn,top,red,0.12080536912751678,0.21428571428571427,367
3309,janna,sup,red,,,367
3303,missfortune,adc,blue,,,367
3302,azir,mid,blue,0.8322147651006712,0.8701298701298701,367
3301,gragas,jgl,blue,0.6510067114093959,0.8311688311688312,367
3300,zac,top,blue,,,367
3304,braum,sup,blue,0.14093959731543623,0.8506493506493507,367
3319,janna,sup,red,,,368
3318,aphelios,adc,red,,,368
3317,corki,mid,red,,,368
3316,trundle,jgl,red,,,368
3315,ornn,top,red,,,368
3314,braum,sup,blue,0.1610738255033557,0.8311688311688312,368
3312,azir,mid,blue,0.8456375838926175,0.8636363636363636,368
3311,gragas,jgl,blue,0.6241610738255033,0.8246753246753247,368
3310,zac,top,blue,,,368
3313,missfortune,adc,blue,,,368
3326,trundle,jgl,red,,,370
3328,aphelios,adc,red,,,370
3327,corki,mid,red,0.5369127516778524,0.474025974025974,370
3329,janna,sup,red,0.9798657718120806,0.09740259740259741,370
3325,ornn,top,red,,,370
3322,azir,mid,blue,0.8523489932885906,0.8636363636363636,370
3323,missfortune,adc,blue,,,370
3321,gragas,jgl,blue,,,370
3320,zac,top,blue,,,370
3324,braum,sup,blue,0.174496644295302,0.8116883116883117,370
3339,janna,sup,red,0.959731543624161,0.11688311688311688,371
3338,aphelios,adc,red,,,371
3336,trundle,jgl,red,,,371
3335,ornn,top,red,,,371
3337,corki,mid,red,0.5369127516778524,0.474025974025974,371
3333,missfortune,adc,blue,,,371
3332,azir,mid,blue,0.8523489932885906,0.8571428571428571,371
3331,gragas,jgl,blue,,,371
3330,zac,top,blue,,,371
3334,braum,sup,blue,0.19463087248322147,0.7987012987012987,371
3348,aphelios,adc,red,,,372
3340,zac,top,blue,,,372
3341,gragas,jgl,blue,,,372
3342,azir,mid,blue,0.8590604026845637,0.8506493506493507,372
3343,missfortune,adc,blue,,,372
3344,braum,sup,blue,0.2080536912751678,0.7792207792207793,372
3345,ornn,top,red,,,372
3346,trundle,jgl,red,,,372
3347,corki,mid,red,,,372
3349,janna,sup,red,0.9395973154362416,0.14285714285714285,372
